Date,Price,Dividend,Earnings
1981.07,355.433018,17.71198991,41.56363782
1981.08,354.1035666,17.69607984,41.48503614
1981.09,320.1074877,17.64244142,41.31903074
1981.1,323.4721852,17.7036759,41.31155621
1981.11,330.7800379,17.74566271,41.26003239
1981.12,332.1389372,17.78740835,41.20883745
1982.01,313.6991341,17.81105058,40.58753324
1982.02,305.2399339,17.83454286,39.96990307
1982.03,295.6888529,17.93347556,39.52303169
1982.04,309.0583651,17.93760933,38.78961512
1982.05,306.4181399,17.84806691,37.86343669
1982.06,285.2081253,17.70526284,36.84046613
1982.07,282.9695518,17.64894545,36.12569323
1982.08,283.1646689,17.64725065,35.52671183
1982.09,315.3012748,17.64553703,34.93043534
1982.1,340.7896808,17.60875946,34.03608045
1982.11,355.381326,17.6618343,33.31654898
1982.12,360.1968883,17.75145353,32.66060738
1983.01,372.0955506,17.74952506,32.40480358
1983.02,378.1554505,17.76575852,32.18262595
1983.03,391.2930036,17.80009648,31.99380582
1983.04,403.3497378,17.69930365,31.91169102
1983.05,417.1804128,17.61767374,31.86256714
1983.06,421.7520884,17.5899008,31.9102091
1983.07,421.578043,17.56995916,32.37997057
1983.08,408.7382715,17.56769172,32.87851393
1983.09,418.7297358,17.53055114,33.30804717
1983.1,418.734447,17.55338797,33.81661441
1983.11,411.6769308,17.59345721,34.35633379
1983.12,409.2789121,17.65077547,34.92812127
1984.01,411.8187713,17.62109166,35.7371578
1984.02,387.3965659,17.60893481,36.57240308
1984.03,386.8872057,17.64834903,37.50888665
1984.04,385.5001474,17.6687486,38.09333405
1984.05,381.942705,17.72319027,38.74718501
1984.06,372.3260603,17.77729262,39.39700964
1984.07,366.0502733,17.76550265,39.5363366
1984.08,396.7459694,17.75382707,39.67459694
1984.09,398.939771,17.72531914,39.77388686
1984.1,394.6897398,17.79456776,39.72451643
1984.11,398.2821828,17.91431586,39.78822242
1984.12,393.9712512,18.03406396,39.8521679
1985.01,410.196381,18.10345314,39.57749663
1985.02,430.3875524,18.12117169,39.19238953
1985.03,425.2142509,18.15574784,38.84761189
1985.04,426.0563489,18.13374615,38.05254102
1985.05,434.5744506,18.12880555,37.29960266
1985.06,442.7378862,18.14076887,36.58622765
1985.07,450.3383929,18.1850854,36.22194513
1985.08,439.6970634,18.22926115,35.85924532
1985.09,428.6988638,18.25637747,35.46487613
1985.1,431.9934213,18.2355977,34.85481615
1985.11,456.9488647,18.23168128,34.28088224
1985.12,478.3063435,18.22778637,33.70986821
1986.01,479.06801,18.26993276,33.5485667
1986.02,506.2248518,18.41237155,33.57142932
1986.03,538.4523975,18.58970395,33.65617224
1986.04,552.680488,18.68587186,33.86514858
1986.05,552.3158471,18.69613458,33.91867722
1986.06,564.950542,18.6551137,33.87860772
1986.07,553.2047297,18.75490704,33.98616251
1986.08,563.2308797,18.82034835,34.03132931
1986.09,545.3426302,18.83411602,33.98379378
1986.1,542.790456,18.85515489,33.6710708
1986.11,559.8881019,18.8761328,33.35868592
1986.12,567.3693186,18.89709557,33.04709466
1987.01,599.857219,18.82349685,33.3078375
1987.02,634.7672988,18.80122437,33.65532151
1987.03,658.0323707,18.76235888,33.97021811
1987.04,647.3684326,18.79673292,33.28207711
1987.05,644.6329306,18.86404218,32.6590977
1987.06,669.6908837,18.930877,32.04028714
1987.07,687.2053071,18.98439564,33.0195391
1987.08,726.1470393,18.98768694,33.90449747
1987.09,698.8938578,18.99096583,34.78022148
1987.1,612.8664172,19.05091539,35.8854941
1987.11,535.4109835,19.14367435,37.04891031
1987.12,526.6695797,19.2529419,38.24364168
1988.01,546.0109745,19.30474658,38.93635865
1988.02,561.1216375,19.35626156,39.62571
1988.03,575.1652373,19.37421481,40.24208416
1988.04,565.541953,19.47594254,42.24701763
1988.05,549.6657953,19.6099765,44.30658302
1988.06,578.5398106,19.72634818,46.31310564
1988.07,572.6936241,19.80628231,46.86957819
1988.08,558.843455,19.88552354,47.42158643
1988.09,564.1634891,19.91412913,47.8486422
1988.1,582.0080474,20.03668656,48.40968378
1988.11,568.107685,20.20870141,49.08932556
1988.12,578.6754917,20.40537448,49.70539938
1989.01,594.3425541,20.43615843,50.31295062
1989.02,609.7344819,20.52496923,50.93564243
1989.03,603.5639137,20.64118475,51.46892821
1989.04,619.3085772,20.66417408,51.31206133
1989.05,639.4368663,20.7644849,51.19833894
1989.06,657.8061334,21.07336918,51.25075898
1989.07,672.8432078,21.13060141,50.09326805
1989.08,701.5158965,21.34644462,48.9806252
1989.09,700.6833068,21.64794668,47.79495404
1989.1,697.5368814,21.6784584,47.03795987
1989.11,681.4524853,21.88039369,46.39826088
1989.12,697.170973,22.11907906,45.73809568
1990.01,672.9738172,22.05173493,44.51916684
1990.02,651.0626584,22.12568816,43.50268875
1990.03,663.2172352,22.18170272,42.4626765
1990.04,661.640381,22.37560632,42.12934182
1990.05,683.6638729,22.55124575,41.76488448
1990.06,699.665696,22.63687121,41.27443241
1990.07,696.2867,22.67906909,41.42560652
1990.08,633.8273338,22.58073355,41.3544788
1990.09,599.4204235,22.48230433,41.31574778
1990.1,580.1680842,22.53025101,40.81635108
1990.11,594.266274,22.64296054,40.47339903
1990.12,619.6360099,22.78752657,40.22215194
1991.01,609.8451735,22.68337756,39.68949358
1991.02,677.7312186,22.66207025,39.33763323
1991.03,695.4452375,22.62233219,39.11739356
1991.04,708.2197438,22.62617334,37.98380507
1991.05,702.9875303,22.57802751,36.92958145
1991.06,701.4762203,22.53016489,35.99263379
1991.07,704.0382789,22.57725573,34.88436256
1991.08,718.9062321,22.59126834,33.84065545
1991.09,711.7184723,22.57206312,32.75522515
1991.1,710.0951511,22.49020088,31.57563046
1991.11,706.277009,22.37623628,30.3555267
1991.12,710.501397,22.31118129,29.20570207
1992.01,759.8190236,22.35191513,29.30347031
1992.02,750.673161,22.34406248,29.33713539
1992.03,737.486825,22.30419698,29.31046665
1992.04,736.5198867,22.27221964,29.79867516
1992.05,748.824098,22.24033386,30.2676141
1992.06,734.3894948,22.1610174,30.66926516
1992.07,744.9911173,22.15552068,31.19611039
1992.08,748.0309279,22.13450596,31.69819762
1992.09,746.8949891,22.13127955,32.19744218
1992.1,733.6260138,22.02958871,32.70638156
1992.11,750.9563956,21.99252278,33.28191007
1992.12,774.2342056,22.01992886,33.92739644
1993.01,769.7085279,21.95304292,34.20297987
1993.02,778.4213987,21.93519951,34.52405524
1993.03,790.5684214,21.91730474,34.84289471
1993.04,775.973081,21.87971584,34.44838517
1993.05,778.6919201,21.87280457,34.10329577
1993.06,782.5209652,21.86573781,33.75916229
1993.07,781.1761874,21.86573781,34.38788958
1993.08,790.931061,21.80533522,34.91988588
1993.09,798.1771604,21.76025183,35.47338177
1993.1,802.9561362,21.70525964,36.17543274
1993.11,800.6584201,21.72496653,36.9981715
1993.12,805.9512862,21.75956043,37.8630189
1994.01,815.8899563,21.77471762,38.21947397
1994.02,810.685238,21.7751107,38.56470832
1994.03,794.6196467,21.77532979,38.90776865
1994.04,765.1744239,21.81986669,40.27503955
1994.05,770.9304783,21.87927712,41.66683468
1994.06,775.0226371,21.87914311,42.94037432
1994.07,767.104719,21.87115138,44.03119909
1994.08,785.7480099,21.83385604,45.0556006
1994.09,788.2356688,21.8091589,46.13346074
1994.1,782.3947291,21.95195733,47.94130829
1994.11,776.6324742,22.06312775,49.71350798
1994.12,766.8279125,22.18661132,51.54975752
1995.01,780.6464729,22.11482109,52.43460995
1995.02,805.4020135,22.0268894,53.31242578
1995.03,821.4481633,21.93748821,54.21907678
1995.04,843.2493018,21.98697304,55.08107561
1995.05,867.9328646,22.04868607,56.01075772
1995.06,891.9239792,22.0934539,56.93694744
1995.07,921.7236827,22.22575003,57.35037285
1995.08,922.1822848,22.28306177,57.61268303
1995.09,952.7396665,22.35465672,57.91140085
1995.1,956.4495988,22.39679034,57.05570033
1995.11,977.7761259,22.52630169,56.42526621
1995.12,1009.694469,22.65598179,55.79384638
1996.01,1003.563942,22.69264495,55.51223368
1996.02,1057.502697,22.78773902,55.37635326
1996.03,1048.068463,22.83797013,55.13507116
1996.04,1044.206518,22.84178563,55.3913342
1996.05,1064.848423,22.88917638,55.75223812
1996.06,1075.869054,22.96582109,56.18337872
1996.07,1034.571282,23.13075669,56.65959166
1996.08,1062.434443,23.29506316,57.13414847
1996.09,1078.565588,23.42901185,57.53372624
1996.1,1117.503769,23.48245881,58.8017337
1996.11,1169.787197,23.56524836,60.13749615
1996.12,1181.840138,23.69245618,61.58448509
1997.01,1214.535755,23.70248429,62.18872602
1997.02,1261.563753,23.71260758,62.789339
1997.03,1248.590215,23.73733669,63.42565925
1997.04,1202.59129,23.76012347,63.50909273
1997.05,1312.283264,23.82757595,63.71163679
1997.06,1378.609713,23.85023593,63.79466142
1997.07,1453.884252,23.90960726,63.76230474
1997.08,1454.23005,23.95376797,63.69039549
1997.09,1465.921869,23.98303372,63.57928834
1997.1,1484.359931,24.01215458,62.94328441
1997.11,1466.16573,24.11540623,62.50348891
1997.12,1504.647298,24.23395691,62.10146894
1998.01,1503.39899,24.26699706,61.89254684
1998.02,1594.666329,24.29991476,61.68439901
1998.03,1674.261525,24.31716264,61.47702115
1998.04,1726.062535,24.44298231,61.06865738
1998.05,1717.026324,24.55284751,60.66179865
1998.06,1714.873128,24.6774388,60.29340377
1998.07,1787.238553,24.75026694,59.76628453
1998.08,1658.55496,24.82276246,59.24030132
1998.09,1573.317184,24.87981987,58.71575828
1998.1,1587.671299,24.86019506,58.37771735
1998.11,1759.836765,24.88572156,58.18303936
1998.12,1831.10503,24.92660098,58.02358783
1999.01,1916.778344,24.99382648,58.225127
1999.02,1911.090498,25.09119443,58.49672151
1999.03,1958.916331,25.14252894,58.66080612
1999.04,2025.34571,24.96099443,59.57256179
1999.05,2021.263943,24.96099443,60.90786119
1999.06,2006.818431,24.96099443,62.24316059
1999.07,2089.209224,24.98193927,63.53904619
1999.08,2003.465227,25.01772159,64.86597672
1999.09,1979.920388,24.99364669,66.02888874
1999.1,1949.160951,24.9740573,68.01519829
1999.11,2084.346967,24.98419249,70.07761309
1999.12,2140.808644,25.0091667,72.18044097
2000.01,2129.850885,24.96994773,73.35108897
2000.02,2062.7705,24.85754769,74.29540295
2000.03,2124.475577,24.68864498,75.0528915
2000.04,2151.428183,24.64478827,75.48509222
2000.05,2085.864501,24.58663813,75.87252226
2000.06,2138.578663,24.42902929,75.94941323
2000.07,2149.740356,24.20221378,76.63953285
2000.08,2167.924853,24.03194695,77.5054613
2000.09,2131.415057,23.73804447,77.96532038
2000.1,2014.820181,23.65846708,76.04334732
2000.11,1996.135661,23.60625054,74.21314599
2000.12,1929.003283,23.58116761,72.46824713
2001.01,1923.654265,23.2890018,69.8237976
2001.02,1873.131056,23.05281721,67.36529534
2001.03,1697.269685,22.85735707,65.03683814
2001.04,1696.241688,22.63385318,60.66899089
2001.05,1802.892375,22.39949883,56.30387224
2001.06,1754.998065,22.22951267,52.12388598
2001.07,1711.265596,22.31581078,48.25462564
2001.08,1674.396201,22.33949054,44.23853746
2001.09,1477.550417,22.26283079,40.04197838
2001.1,1527.882351,22.33800073,38.46469376
2001.11,1605.938187,22.37577638,36.81435974
2001.12,1634.065219,22.46441839,35.23802351
2002.01,1623.653246,22.40893336,35.16318118
2002.02,1561.177823,22.31598125,35.02947142
2002.03,1627.369817,22.18646999,34.83825867
2002.04,1559.60551,22.20801122,35.59827314
2002.05,1513.768175,22.35294771,36.55204878
2002.06,1421.485252,22.48537843,37.48497626
2002.07,1265.274349,22.34838656,38.98365175
2002.08,1273.577909,22.16253049,40.38939751
2002.09,1209.130221,22.01433204,41.85509713
2002.1,1188.795987,22.10309517,40.64985009
2002.11,1265.718653,22.22828577,39.51386135
2002.12,1253.530982,22.40290362,38.46273248
2003.01,1243.376124,22.37366395,39.5564158
2003.02,1152.868253,22.27145939,40.50733585
2003.03,1159.127016,22.20691471,41.51132269
2003.04,1221.198154,22.23237504,43.53630487
2003.05,1286.317626,22.24581675,45.54528627
2003.06,1356.359423,22.19871647,47.4313948
2003.07,1361.110203,22.36656196,49.22197818
2003.08,1351.836814,22.47300799,50.8705111
2003.09,1388.18609,22.59084128,52.53494012
2003.1,1415.982699,22.97878021,57.20839288
2003.11,1435.088109,23.40555486,61.99259868
2003.12,1478.70896,23.79585136,66.69406527
2004.01,1542.16875,23.96617279,67.84968765
2004.02,1548.568135,24.12188504,68.95707882
2004.03,1512.571794,24.25002556,69.9778762
2004.04,1520.327084,24.43197567,71.61019224
2004.05,1470.700882,24.54768939,73.03848907
2004.06,1505.904997,24.72706747,74.64649671
2004.07,1472.459127,25.01478391,75.48375267
2004.08,1449.178017,25.25000236,76.16255982
2004.09,1484.266017,25.44471206,76.71925969
2004.1,1475.896445,25.4347224,76.6608522
2004.11,1543.426147,25.54463976,76.96401024
2004.12,1589.217921,25.76229049,77.59167223
2005.01,1562.34503,26.05649597,78.16507978
2005.02,1577.341449,26.25330388,78.44872889
2005.03,1558.930334,26.39313805,78.56622706
2005.04,1509.028877,26.51920761,79.35459258
2005.05,1528.548581,26.84918734,80.75080115
2005.06,1558.842295,27.13792409,82.0231762
2005.07,1577.462101,27.2452423,83.02635893
2005.08,1572.036859,27.33764997,83.97756263
2005.09,1555.151669,27.23595858,84.32110697
2005.1,1509.035123,27.49777078,85.56972041
2005.11,1579.209117,28.03949046,87.69200681
2005.12,1617.280499,28.47383481,89.48370318
2006.01,1626.234389,28.495845,90.01075229
2006.02,1620.32071,28.67539727,91.03105975
2006.03,1632.97119,28.75313719,91.7247796
2006.04,1629.744919,28.78589826,91.71020312
2006.05,1606.552972,28.91772933,92.01284391
2006.06,1557.59643,29.13416402,92.58548967
2006.07,1561.76558,29.32090206,93.99790455
2006.08,1591.98487,29.53548436,95.49559242
2006.09,1637.852103,29.95449458,97.65662403
2006.1,1703.816256,30.44269683,99.41365077
2006.11,1737.967381,30.81342675,100.7881907
2006.12,1770.100355,31.09254093,101.8630632
2007.01,1774.356762,31.25125134,102.23416
2007.02,1790.492285,31.33691971,102.3675464
2007.03,1727.852746,31.30386047,102.1151823
2007.04,1785.871514,31.37838706,102.176
2007.05,1832.630313,31.46269644,102.270944
2007.06,1832.777314,31.67619804,102.7872655
2007.07,1841.137473,32.01114926,100.2628583
2007.08,1764.357366,32.39745449,97.8918218
2007.09,1810.916323,32.63500748,95.07455849
2007.1,1858.397239,32.86709847,89.8745557
2007.11,1755.908555,32.9730059,84.37633823
2007.12,1776.094347,33.29531526,79.4620975
2008.01,1647.284418,33.35764089,76.76319583
2008.02,1614.054257,33.48739375,74.24170681
2008.03,1555.385898,33.42401395,71.32424743
2008.04,1608.850747,33.38296527,67.36464039
2008.05,1633.541444,33.26329742,63.30193313
2008.06,1545.822576,33.08895892,59.20514871
2008.07,1441.533269,32.96961952,56.82453607
2008.08,1475.097809,33.15546512,54.97261298
2008.09,1402.769009,33.25517556,52.9662155
2008.1,1128.123947,33.4159753,41.44683288
2008.11,1048.339019,33.88644915,29.96079721
2008.12,1052.720939,34.05664281,17.85004738
2009.01,1033.849985,33.45916524,14.57966006
2009.02,957.0087189,32.84593341,11.33028218
2009.03,897.6594133,32.3196751,8.133271136
2009.04,1003.069426,31.58084919,8.369260122
2009.05,1064.166199,30.83343368,8.600656922
2009.06,1082.824847,29.91997564,8.780735328
2009.07,1095.903794,29.30779311,10.75816167
2009.08,1179.810891,28.58398492,12.69317439
2009.09,1219.73312,27.90830652,14.64310308
2009.1,1245.519373,27.30204847,29.57300649
2009.11,1268.431698,26.70374342,44.48551435
2009.12,1296.723657,26.17083985,59.52377096
2010.01,1307.66995,25.88385312,63.18499935
2010.02,1267.294678,25.67960038,67.03225091
2010.03,1334.988644,25.3775889,70.60531926
2010.04,1385.041591,25.38757067,72.86201934
2010.05,1300.444219,25.42184701,75.18285855
2010.06,1253.467377,25.50068396,77.63592985
2010.07,1249.084781,25.61483669,79.45496385
2010.08,1256.003333,25.69888849,81.17829893
2010.09,1295.449962,25.80324633,82.96292086
2010.1,1350.915932,25.91721188,84.96986551
2010.11,1381.825065,26.05230884,87.04337253
2010.12,1428.516555,26.1533602,88.99966614
2011.01,1468.798883,26.29657916,90.08935472
2011.02,1505.463367,26.43342913,91.15145839
2011.03,1472.157772,26.44148794,91.76087854
2011.04,1493.036385,26.61244016,92.13062325
2011.05,1493.634958,26.82637477,92.65162441
2011.06,1438.233852,27.19403705,93.70435033
2011.07,1479.267196,27.48251826,94.77859533
2011.08,1319.485031,27.71863669,95.6719692
2011.09,1304.779916,27.98783374,96.67918105
2011.1,1344.611181,28.50976971,96.86787363
2011.11,1367.149567,28.9983182,96.93850913
2011.12,1389.41583,29.5356468,97.16702571
2012.01,1447.036904,29.74745372,97.33102799
2012.02,1498.195916,29.95675499,97.49145841
2012.03,1527.305839,30.06810536,97.33930708
2012.04,1519.62574,30.33193862,96.81960652
2012.05,1471.854364,30.722387,96.70656834
2012.06,1454.465175,31.12283809,96.62146628
2012.07,1496.797255,31.63963467,96.25816722
2012.08,1536.31778,31.92794084,95.20729514
2012.09,1573.052536,32.2474571,94.26850419
2012.1,1567.559267,32.86326626,94.30881596
2012.11,1527.579064,33.62585089,94.76143798
2012.12,1562.217081,34.32442313,95.02098704
2013.01,1621.249504,34.53715563,95.17521632
2013.02,1642.741412,34.56798378,94.83293842
2013.03,1680.190754,34.78841981,95.01539762
2013.04,1703.489202,35.24398088,96.28920205
2013.05,1775.313613,35.59995446,97.29090443
2013.06,1748.30751,35.93233805,98.22801761
2013.07,1801.50163,36.32483451,99.42007164
2013.08,1800.857554,36.68735028,100.5298815
2013.09,1817.161545,37.05042003,101.6409343
2013.1,1857.336481,37.35844788,104.0018299
2013.11,1929.857943,37.64770663,106.3174409
2013.12,1956.254411,37.86375657,108.4295058
2014.01,1964.722624,38.16903902,108.261209
2014.02,1951.76956,38.47239452,108.0950759
2014.03,1988.887428,38.66735614,107.6346361
2014.04,1983.139288,38.9480758,108.0858746
2014.05,2003.279325,39.21887713,108.5118027
2014.06,2060.205895,39.55158536,109.1107406
2014.07,2088.541878,39.95867209,110.1553857
2014.08,2079.769226,40.41783857,111.3434406
2014.09,2111.790805,40.77945249,112.262686
2014.1,2057.671649,41.21850738,111.2531487
2014.11,2183.429611,41.78044502,110.5578139
2014.12,2206.298333,42.35879717,109.8815552
2015.01,2188.576723,43.05185732,109.3004251
2015.02,2237.152789,43.35634051,107.731875
2015.03,2221.556241,43.58757023,106.0050562
2015.04,2232.899108,43.82956919,104.248005
2015.05,2239.688369,43.93604417,102.18515
2015.06,2218.502064,44.11028306,100.2996398
2015.07,2212.911242,44.37854957,98.79590112
2015.08,2158.620468,44.71309944,97.43688434
2015.09,2060.811472,45.05484732,96.0873314
2015.1,2146.990058,45.38615037,94.67082296
2015.11,2210.834081,45.79384003,93.40824112
2015.12,2190.116935,46.26361867,92.26068041
2016.01,2042.288299,46.3611295,92.07648175
2016.02,2025.526979,46.49672225,91.96885031
2016.03,2141.310532,46.47034107,91.54275939
2016.04,2187.69208,46.45484177,91.27944253
2016.05,2168.389419,46.47061151,91.07959913
2016.06,2180.481031,46.52077924,90.94885585
2016.07,2252.148613,46.79530718,91.8543495
2016.08,2273.170306,46.95131464,92.52745697
2016.09,2253.867663,47.03718369,93.06113025
2016.1,2235.756332,47.21161096,94.84400897
2016.11,2262.195811,47.51852195,96.89348106
2016.12,2346.733227,47.73625762,98.76286998
2017.01,2362.723349,47.69507,100.1776477
2017.02,2412.03449,47.78014251,101.8442399
2017.03,2448.255554,47.97580408,103.7406941
2017.04,2433.27121,48.12272853,104.7162674
2017.05,2468.331279,48.37016312,105.9080556
2017.06,2505.875451,48.61459529,107.0921263
2017.07,2528.323727,48.97440294,108.2169122
2017.08,2522.952984,49.15345943,108.9415417
2017.09,2547.081356,49.21812427,109.4099387
2017.1,2614.289746,49.50826116,110.4333788
2017.11,2651.655494,49.7660599,111.3849142
2017.12,2725.570624,50.05448652,112.4052111
2018.01,2838.45073,50.14616638,113.6818272
2018.02,2739.910068,50.28104394,115.0457835
2018.03,2731.313523,50.52804203,116.6591434
2018.04,2671.036947,50.66014838,
2018.05,2707.948759,50.78111861,
2018.06,2756.541553,51.0305712,
2018.07,2815.62,,
